time,places,tweet
2023-03-24 18:27:32,,"BethEthanSpiritedKevin   
#邵阳 #约 #炮 https://t.co/CV6mtWIXjE"
2023-03-24 18:27:01,India 🇮🇳 (she/her) ,Can solo stans fcking stop behaving like they know EXO members personally or something??? Like stop babying them they are adults who know what's wrong and right for them stop speaking on their behalf when no one asked you for
2023-03-24 18:26:52,,@hjsdelight when i see exo on my tl its from u 99% of the time. ur my #1 trusted source
2023-03-24 15:53:33,,"@exo_yeoliee ROVER 1ST WIN🏆

#Rover1stWin #KAI1stWin
#카이로버_뮤뱅1위축하해 #KAI_Rover"
2023-03-24 15:53:25,Rumah,"@NAZKDLCTTN_ KAI ROVER FIRST WIN 

#KAI1stWin #Rover1stWin
#KAI #EXO @weareoneEXO"
2023-03-24 15:53:17,,"Por fin a tenido su first win!!!🎉🎊🥰❤👑🥳🏆
#KAI1stWin #KAI_Rover #exo @weareoneEXO
https://t.co/BZ9oeI4Q5d"
2023-03-24 15:53:16,,"There was not a single second that i was not laughing or smiling throughout this ep. 
The jokes, the members characters, their laughs and shouts all felt so familiar like enjoying with my long time friends ❤️❤️🥹
My EXO ❤️❤️ my home ❤️❤️
https://t.co/c97x4LwJEC"
2023-03-24 15:53:33,,"@exo_yeoliee ROVER 1ST WIN🏆

#Rover1stWin #KAI1stWin
#카이로버_뮤뱅1위축하해 #KAI_Rover"
2023-03-24 15:53:25,Rumah,"@NAZKDLCTTN_ KAI ROVER FIRST WIN 

#KAI1stWin #Rover1stWin
#KAI #EXO @weareoneEXO"
2023-03-24 15:53:17,,"Por fin a tenido su first win!!!🎉🎊🥰❤👑🥳🏆
#KAI1stWin #KAI_Rover #exo @weareoneEXO
https://t.co/BZ9oeI4Q5d"
2023-03-24 15:53:16,,"There was not a single second that i was not laughing or smiling throughout this ep. 
The jokes, the members characters, their laughs and shouts all felt so familiar like enjoying with my long time friends ❤️❤️🥹
My EXO ❤️❤️ my home ❤️❤️
https://t.co/c97x4LwJEC"
2023-03-24 13:19:52,(+63) nueva ecija !,"🗂️ open for digital commissions

t. wts lfb ph A5 A4 editing edit comms binder cover toploader filler thank you card notepad event birthday cupsleeve banner blackpink enhypen treasure itzy aespa ateez stray kids stayc le sserafim seventeen bts txt twice exo loona red velvet ive https://t.co/OAkQF80nQQ"
2023-03-24 13:19:49,exoplanet,always with exo‹3 https://t.co/ZWtGJsErda
2023-03-24 13:19:34,i don’t filter my tweets,idk what kinda drugs spotify is taking but im getting songs that simply arent in my playlist when i listen to them…. like no girl EXO is not supposed to be in my queendom playlist pls stop!
2023-03-24 13:19:32,"Surakarta, Jawa Tengah","@erideulfess CONGRATS MY NINI BEAR🐻

#KAI1stWin #Rover1stWin
#카이로버_뮤뱅1위축하해
#KAI #카이 #Rover #KAI_Rover
#EXO #엑소 @weareoneEXO"
2023-03-24 13:19:52,(+63) nueva ecija !,"🗂️ open for digital commissions

t. wts lfb ph A5 A4 editing edit comms binder cover toploader filler thank you card notepad event birthday cupsleeve banner blackpink enhypen treasure itzy aespa ateez stray kids stayc le sserafim seventeen bts txt twice exo loona red velvet ive https://t.co/OAkQF80nQQ"
2023-03-24 13:19:49,exoplanet,always with exo‹3 https://t.co/ZWtGJsErda
2023-03-24 13:19:34,i don’t filter my tweets,idk what kinda drugs spotify is taking but im getting songs that simply arent in my playlist when i listen to them…. like no girl EXO is not supposed to be in my queendom playlist pls stop!
2023-03-24 13:19:32,"Surakarta, Jawa Tengah","@erideulfess CONGRATS MY NINI BEAR🐻

#KAI1stWin #Rover1stWin
#카이로버_뮤뱅1위축하해
#KAI #카이 #Rover #KAI_Rover
#EXO #엑소 @weareoneEXO"
2023-03-24 10:46:15,sekaisoo | exo:ot9,galing galing ni jongin!! 🥺 congrats rin to all goms/exols who helped him achieved this first win!!! 🫶🏻
2023-03-24 10:46:15,sekaisoo | exo:ot9,galing galing ni jongin!! 🥺 congrats rin to all goms/exols who helped him achieved this first win!!! 🫶🏻
2023-03-24 05:38:35,,My bias in nmixx with my bias wrecker in exo https://t.co/4VkI4u3OZq
2023-03-24 05:38:35,,My bias in nmixx with my bias wrecker in exo https://t.co/4VkI4u3OZq
